text,label
"Pa gdje i ne bih , kada glasovna potpora vrvi od zvučnih imena zaslužnih za humor u svijetu filma , a najava koja nas je dočekala u prvoj polovini ove godine bila je i više nego dobro odrađena pa smo zbog toga vjerovatno svi stavili ovaj film na vrhu ljestvice onih koji ćemo čim prije pogledati .",2
"Verodostojnost prikazivanja likova spram onih u Marvel stripovima , definitivno ide u prilog ovom filmu .",2
Žanr : Animacija | Avantura | Komedija,1
"Krenem , s relativno visokim očekivanjima pa da vidimo kako sam usio ” svariti ” film .",2
"Jacq Vacuan , osiguravateljski agent ROC kompanije , otkriva da se nešto čudno dešava u svijetu robota kojim upravlja njegova tvrtka .",1
Pronađite ih sve u ovom zanimljivom filmu o porijeklu superheroja .,2
"Nakon ovih priopćenja , priča se ponovo prosljeđuje naprijed na vrijeme eksplozije .",1
"Anna Diop će igrati Starfire , Teagan Croft će igrati Raven , a Ryan Potter zaokružuje glavnu momčad kao Beast Boy .",1
Jedna stvar koju treba uzeti u obzir za one koji su vidjeli izvorni film je zaboraviti na to i samo uživati u ovom filmu .,1
"Žanr Avantura , Drama , SF",1
Godina : 2017,1
Drugi lik za koji sam mislio bio je vrlo zanimljiv bio je Clancy Gray ( Patrick Gibson ) .,2
Augusta,1
"I Kevin Bacon žvače prizor prilično naporno , što čini zaista ugodan nastup .",2
Trajanje filma : 01 : 37 : 00,1
"Žanr : Triler , SF",1
"Između svojih kreativaca i zvijezde Sandre Bullock , film je prilično složen s talentom i čini ( uglavnom ) vrijedan žanrovski film .",2
"Međutim , postoji razlog zašto je ovaj film samo osrednji .",0
"Kad je sve isto , onda je i predvidljivo , pa samim time , nije zabavno .",0
"Reditelj ovog filma je Philipp Noyce , koji je ranije režirao poznate naslove kao što su ‘ Salt ’ , ‘ Mary & Martha ’ , ‘ Tihi Amerikanac ’ , ‘ Catch a Fire ” , ‘ The Bone Collector ’ itd .",1
Trajanje Epizode : 48 - 51 min,1
Osobito sposobnost ljudi da prenesu svoju svijest iz jednog tijela u drugo .,1
Da .,1
"Dok Harrietina jedina želja je da se drži podalje od politike , prijateljstvo koje je napravila u zatvoru s Minom Almasi ( Louisa Mignone ) pretvara se u katalizator da se vrati u svijet od kojeg je pokušala pobjeći kako bi očistila Minino ime u ubojstvu visokog profila za koje ja ona optužena da je počinila .",0
Ja osobno nisam vidio taj dio dok ga nisam pročitao na web stranici .,1
"Ono što ‘ Pixels ’ čini , kol ’ ko tol ’ ko drugačijim od ostalih , pored svega što sam naveo , jeste i taj retro stil na koji itekako padam i ta živa animacija i rimejk nama dragih likova iz igrica , zbog čega je sve u svemu , ‘ Pixels ’ zanimljivo jednokratno ostvarenje a sve ovo važi u slučaju da ste dijete ili neki buntovnik u duši .",1
"Prije svega se to odnosi na iritantni “ cliffhanger ” koji pitanje krajnje sudbine pojedinih likova , za koje bi se inače moglo pretpostaviti da će stradati , ostavlja previše otvorenim .",0
"Najnovija ekranzacija , najnovije ‘ Pepeljuge ’ izazvala je pozitivne reakcije i zaintrigiran time , odlučim ga pogledati .",2
Trajanje filma : 01 : 29 : 00,1
Završetak je također imao iznenađujući twist .,1
"Svi su bili klasificirani u bojama , a zeleno je najmanje opasno ( njihove moći postaju veoma inteligentne ) i narandžasta najopasnija sa sposobnošću kontrole uma .",1
Serija Prikazuje se od Juna 2019 . god .,1
Osobno mi je to imalo više smisla iako za druge ljude to nisam mogao reći .,1
"I kreću , vrlo brzo , tako da nismo zakinuti za interesantne , uzbudljive i komične momente a da nam je umjesto njih poslužena doza dosadnih i dugih dijaloga i scena .",2
DonLP : borgoliki ljudi,1
Replike Trailer Filma :,1
"Vokalne pozadine kod ovog filma se nisu mijenjale od prvog dijela , a sada imamo i nove likove odnosno glasove , pa ćete vrlo brzo osjetiti dinamiku glasa Bryana Cranstona i komične vibracije kod lika kojeg interpretira Seth Rogen .",2
"Najveća prijetnja joj je svakako Natalie Portman za ulogu u filmu ” Jackie ” , a smetat će im i Viola Davis za ” Fences ” , osim ako ljudi iz te prestižne Akademije ne budu šupci ko prošle godine pa počnu diskriminirati afroamerikance za bilo kakvo postignuće u ovoj sedmoj umjetnosti .",1
U kinima od :,1
Trajanje filma : 01 : 46 : 00,1
Također je bilo zanimljivo vidjeti likove koje poznajemo u čarobnjačkoj priči u 10 epizodi .,2
"Film nikada ne daje potpuni mrak , ali u jednom trenutku daje najmlađim šamar u lice kada nada umire , a cini se kao da ce Ozzy provesti ostatak svog zivota u ovom zatvoru za pse .",0
Tvoj izbor .,1
Nije bilo druge serije koja se usudila prići superheroju / mutantnoj prići iz tog ugla .,1
"Glavne Uloge : Chadwick Boseman , Michael B . Jordan , Lupita Nyong ’ o , Danai Gurira , Martin Freeman , Daniel Kaluuya .",1
Volim hemiju među gvardijanima i bilo je vrlo slatko ponašanje Baby Groota .,2
"Glavne uloge : Kevin Bacon , Aldis Hodge , Jonathan Tucker , Mark O ’ Brien , Jill Hennessy , Cathy Moriarty , Rory Culkin , Amanda Clayton .",1
"Žanr : Akcija , Avantura , SF",1
Zemlja : SAD,1
"Žanr : SF , Avantura , Famili",1
Anne Hathaway je Susan je tako smiješna da želim da se ona pojavljuje u još komedija od ovog trenutka .,2
Titlovan Trailer Filma :,1
"Nakon što je uhvaćen u osujećenoj pljački banke , Nolan je nadahnut policijskom hrabrošću i odlučuje da je policija njegov poziv .",1
"Smatrao sam da sezona nije imala glavni završetak zbog čega bi bilo neugodno ako se ova serija ne obnovi ( dok sam ovo napisao , nije bilo jasnih naznaka hoće li biti druge sezone ili ne ) .",0
Godina 2014,1
Trailer :,1
U kinima od : 21 June 2017 ( USA ),1
U kinima od : 6 October 2017 ( USA ),1
"Postavka iz 1990 - ih nije bila maksimalno povećana jer je prikazana samo korištenjem pagera , telefonske govornice ili videoteke te 1 ili 2 pjesme iz tog razdoblja .",1
Bez pretjerivanja ima potencijal da se pridruži tom kultu .,1
"Potjera , špijuni , zavjere i sve što leži ispod tog .",1
"Ne znam puno o ovoj Netflixovoj originalnoj seriji , ali kad sam pročitao sinopsis , pomislio sam zašto ne bih pokušao .",1
Tražite dublji smisao ?,1
"Prije svega , ovo je dobro poštovani SC-Fi veteran .",2
"Glavne uloge : Sonequa Martin-Green , Michelle Yeoh , Doug Jones , James Frain , Jason Isaacs .",1
"Naime , filmska ekipa odlučila je spužvi , zvijezdi i ostalim stvorenjima iz vode pokloniti film u trajanju od skoro sat i po kako bi zaokružili jednu epohu i dobili bolji pogled na njihov mali otkačeni svijet .",2
Trk prema ljubavi - Run On 2020 Sezona 1 ( TV SERIES ) Recenzija Serije,1
"Zaključeno , ako tražite dobar film znanstvene fantastike s dobrim specijalnim efektima , a ne smeta vam gledati ga na ruskom , tada biste definitivno mogli uživati u njemu .",2
"Bila je to prava obiteljska ljubav , donijela je puno nostalgičnog osjećaja i imala je prilično srdačne priče o prijateljstvu .",2
Datum izlaska : 21.03.2018 ( svjetska premijera ),1
Megalodon : Predator iz dalekih dubina,1
Ovo je bio jedan nevjerojatan akcijski film .,2
Možda je to bila dobra odluka Salle da se više fokusira na sukobima između likova i zadržati poruku životne sredine u pozadini gotovo čitav film .,1
"Vidio sam kratke vijesti kritičara , iako nisu jako cijenili film .",0
"Vizualno i Run On izgleda sjajno , a uz neke pametno odrađene skice filmskih scena s našim glavnim likovima , stalno se spominje E.T .",2
Žanr : Triler,1
"Da je premijera filma , posebno u drugoj polovici , bila je slična filmu 1975 Jaws , ali sada su posebni efekti očito bili puno bolji .",2
"Jedna stvar koja mi se svidja o seriji bila je performansa Krystena Rittera , za koju mislim da je stvarno bila uočljiva na portretu takve mračne , snažne spolja , ali ranjive od unutrašnjeg karaktera .",2
"Ovaj film ima sve to , samo što je ovdje ubica zapravo legenda koju su izmislili , niko drugi no Ameri i sve ostalo je apsolutno isto .",1
I opet ga je ubio s muzikom .,2
Definitivno je bilo lijepo što nas još uvijek može iznenaditi film .,2
"U Kandoru su postojali razni savezi poput Vojnog saveza pod Jayna-Zodom ( Ann Ogbomo ) , koji je bio najviši rang u vojsci .",1
Onima koji su u potrazi za sličnim ostvarenjima .,1
Donio sam odluku da napišem ovu recenziju kako bih već jednom prelomio – ko je bolji Sherlock ?,1
"Na putu tamo , ispostavilo se da je jedna od astronautkinja trudna .",1
"Sve ukupno gledano , ja i moja djevojka zabavljali smo se uz ovaj film .",2
Pa o čemu se radila serija ?,1
Ocjena : 9 / 10,1
koji su htjeli uhvatiti Bumblebee .,1
"James Bobin je reditelj ovog nastavka , poznat po oživljavanju ” Muppeta ” na velikom platnu 2011 . i 2014 .",1
Žanr : Drama | Sport | Recenzija Serija | Netflix Serija,1
Trajanje filma : 01 : 47 : 00,1
"Mislio sam da je pilot epizoda pametno izvedena , s uvođenjem likova koji su očito imali prethodno loše iskustvo koje se malo po malo otkrivalo .",2
Trailer Serije :,1
"To dovodi do toga da ih u jednom trenutku upoznajemo i previše , a ni jedan se dovoljno ne ističe da ga zapamtimo .",0
Trajanje filma : 103 min,1
Danas je trend je da su crtani ( animirani ) filmovi zanimljivi djeci i odraslima .,2
Trajanje filma : 01 : 29 : 00,1
"sada je u potpunosti pomagala Ava Paige ( Patricia Clarkson – The Green Mile , Pieces of April itd . )",1
Je li se isplatilo čekati ?,1
"Karakteristično je da Nolan sjajno koristi format IMAX kao nadopunu Tenetovim akcijskim sekvencama , slikajući na prikladno velikom platnu kako bi dodatno privukao gledatelje .",2
"S obzirom na popularnost Dark Knighta , vjerojatno ne bi trebalo biti iznenađenje što će TV studiji primijetiti uspjeh Gothama i pokušati kapitalizirati .",1
Još jedna tačka zbog koje su vjerojatno ljudi jako voljeli seriju bilo je dobrih pjesama koje su pjevali Archie ili Josie i Pussycats .,2
"Radnja se vrti ponovo oko Drakule ( pa naravno , neće oko amidže Idriza ) njeove kćerke Mavisa i njenog supruga Jonathana koji je oženio i rezultat njihove ljubavi je mali dječak koji je trebao više biti čudovište nego čovjek , ali na Drakulinu žalost poprimio je odlike ljudskog bića .",1
"U zaključku neću biti naročit sentimentalan , niti predug i preopširan jer na meni je ostalo da vas pozovem da pogledate film ali ako prethodno uzmete za rezervu da vas neće oduvati , rasplakati , nasmijati do suza i zapaliti krv u vama .",1
Godina 2015,1
Prica mi je bez ikakvog smisla i poprilično je losa .,0
Film već sada teži preko 287 miliona dolara a koštao je oko 160 miliona dolara .,1
"Ali da se vi ne bi zapitkivali isto nakon što odgledate film , odgovor na to sve je – nepravda .",1
Trajanje filma : 01 : 46 : 00,1
"Odigrane igre bile su stvarne , a spomenuti pojmovi stvarni ( i sam mogu malo igrati pa sam razumio neke pojmove ) .",1
Koliko će dugo raditi kako bi postigao svoje ciljeve ?,1
"Iako je Kateina priča bila u redu , meni se osobno više svidjelo kad je sudjelovala u otkrivanju misterija .",2
"Zapravo , nekoliko drugih podloga također je neizvjesno prekinuto – dajući pripovijedanje priče nedovršenu .",0
"U bliskoj budućnosti , svijet kriminala je skoro zaustavljen zahvaljujući specijalnoj mehaničkoj podršci – robotima .",1
"Nakon saobraćajne nesreće , Michelle se budi u podzemnom skrovištu sa dva muškarca , gdje jedan od njih tvrdi da se vani događa neviđeni nuklearni napad .",1
"Imali smo ekranizaciju dječije knjige ” The Jungle ’ s Book ” ove godine koja je osvojila kina , kritičare i publiku i ja sam je gledao do sredine nekako , nikad do kraja , pa nisam nikad ni napisao recenziju iako imam osjećaj da sam vam ostao dužan .",1
"Ona je možda jedina koja je u potpunom razumijevanju Erica Shepherd , njezine borbe , i nekako nam pomaže da se bolje svidi do kraja .",2
"Prošle godine smo imali npr . ” Anomalisu ” i ” Malog princa ” , pretprošle smo imali ” Boxtrolls ” i ” The Book of Life ” … uglavnom , poentiram to da imamo rijetko priliku gledati ovakve filmove , ali da isto tako rijetko stvarno znaju omašiti",2
Godina 2016,1
"Prije nego što je izašao , plasiran nam je jedan fini trejler koji je podgrijao ljubitelje animacije i obećao dosta dobar film .",2
"Ako ste ljubitelj serijala tinejdžera poput onih koje sam gore spomenuo ili ako ste voljeli seriju o misteriju / drami poput Desperate Housewives , ali s mlađim glumcima , onda je ovo svakako vrijedno gledati .",2
Ocjena : 4 / 10,1
Trajanje filma : 01 : 50 : 00,1
Godina : 2017,1
"Kako bi održao servis svog parka , bilo je više osoblja na visokoj razini kako bi pomoglo , kao što je voditeljica programa Bernard Lowe ( Jeffrey Wright – Casino Royale , W .",1
"Film – koji je prema scenariju Erica Pearsona i Maxa Borensteina režirao Adam Wingard – ambiciozan je kada su u pitanju njegove sekvence borbi i u tom pogledu ima mnogo toga što treba voljeti , a Godzilla vs .",2
Mislim da je mlada glumačka ekipa sjajno odradila svoj posao .,2
Najveća mana ovog filma su negativci .,0
Ponekad čak i zabavan .,2
"Redatelj : Henry Joost , Ariel Schulman",1
"Glavne uloge : Katherine Langford , Christian Navarro , Justin Prentice",1
Trajanje filma : 01 : 00 : 00,1
Ali nedavno sam dobio priliku gledati kompletnu prvu sezonu .,1
"Priča nije potpuno bacanje , ali mogla bi se poslužiti nekim finim podešavanjem s obzirom na to da zauzima puno vremena Godzille i Konga .",1
Za dvoje vrlo talentiranih glumaca Lawerence i Pratt stvarno nisu imali hemije .,0
"U trećem nastavku , radnja filma se vrti oko njenog ustanka protiv Kapitola , oko posljedica nakon uništavanja ‘ Igara ’ i o njenom pokušaju da spasi Peetu .",1
"Eh sa trećim dijelom su stvarno pretjerali jer nisu nam donijeli ništa novo , osim hrpe gluposti , loše montiranih scena , bijednih performansa i činjenicu da ću ga sasvim olako svrstati u najgore filmove ove godine .",0
"Glavne uloge : Owen Wilson , Salma Hayek , Nesta Cooper , Jorge Lendeborg Jr . , Ronny Chieng , Steve Zissis , Joshua Leonard , Madeline Zima , Bill Nye , Slavoj Zizek , DeRon Horton , Eugene Young , Dayne Catalano , Lora Lee",1
Trailser Serije :,1
Arrow je također pričao priču o Oliver Queen koja se vratila nakon 5 godina nestanka i dogodila se milijarderu .,1
"Doduše , ništa nije bilo kao original sa Kevinom Baconom , ali uvijek je bilo gušt zabaviti se uz ovu akcionu horor-komediju punu uzbudljivosti",2
Imamo i malo crnog humora .,1
"pokušavali su opljačkati artefakt iz muzeja , koji je očito imao ogromnu vrijednost i došao je iz Wakande .",1
Ocjena 3 / 5,1
Srbija 05.04.2018,1
"Ono sto bi trebalo da bude kao uzbudljiva priča o prvoj ljubavi , ona postaje hladna i daleka , kao da scenarista Allan Loeb se nije mogao sjetiti kako je to biti tinejđer , zaljubljuje se tako da je samo bacio neke sale .",0
"Ovih dana ko iskače nešto novo na netu , ništa što se sa strpljenjem čekalo , ali svemu pružam šansu , pa i onome prema čemu sam bio ravnodušan .",2
"Svjetsko najpoznatije čudovište se budi i postaje najveća prijetnja ljudskom čovječanstvu , a niko nije spreman na to .",1
Redatelj : Denis Villeneuve,1
Pronađite sve u ovoj jedinstvenoj i zanimljivoj seriji .,2
Carnahan je uspio učiniti da priča o vremenskoj petlji djeluje uvjerljivo s nizom opisa u nekoliko dijelova filma .,2
Dječak ima dobru smisao za tragediju .,1
Nisam siguran je li to bilo zato što mu je dosadno ili što .,0
"Kada Hikap i Toothless otkriju novi misteriozni svijet okovan ledom i nove borbene zmajeve , ubrzo će se naći u novoj bici za opstanak koja će ovog puta imati nove žrtve .",0
"Njezin dodatak u seriji nije se osjećao prisiljenim , a zapravo se osjećala kao sastavni dio priče o Punisheru .",2
Svaka od različitih epizoda ima dovoljno sličnosti kako bi se osjećala kao kohezivna cjelina .,1
"Za film koji traje duže od 2 sata , iznenađujuće mi se nije činio predug .",2
Redatelj : Brad Bird,1
Sveukupno smatrao sam da je ovaj film u redu kao akcijski triler .,2
B i H 27.02.2020 .,1
Hrvatska 13.07.2017,1
"Glavne uloge : Jessica Chastain , Kate Mara , Kristen Wiig",1
"Ne postoji ni grama emocionalne iskrenosti ili nijanse The Space Between Us , tako da je film uglavnom inertan .",0
"Kada se u finalu otkrije veliko otkriće nestalog učenika , našao sam se s više pitanja nego solidnim odgovorima .",0
"Međutim , Titanova atmosfera je 98,4% azota i da bi tamo preživjela ljudska bića moraju biti modifikovana .",1
"Oh ya , postojala je 1 srednjoročna kreditna scena ( koju bi vjerojatno razumjeli samo Spider-man obožavatelji koji su čitali stripove ) i još jednu post-krajnju kreditnu scenu koja nam je dala napomenu o filmu koji dolazi u kazališta u prosincu 2018 .",1
